id,Количество комнат,Площадь дома,Площадь участка,Этажей в доме,Категория земель,Год постройки,Материал стен,Санузел,Ремонт,Электричество,Отопление,Водоснабжение,Газ,Канализация,Интернет и ТВ,Парковка,Транспортная доступность,Способ продажи,Расстояние от МКАД,price,description_raw,seller,category,lat,lon,Инфраструктура,Расстояние до центра города,Терраса или веранда,Для отдыха,Коммуникации,description,address
2285570906,8,550.0,30.0,4 и больше,индивидуальное жилищное строительство (ИЖС),,кирпич,,дизайнерский,,,,,,,,,,,60000000,"№120149 Ивановское

Дом 550 кв. м с бассейном на участке 30 соток в коттеджном поселке ""Ивановское"".

Планировка:
Цоколь: бильярдная, бассейн, сауна, ванная комната, постирочная, бойлерная;
1 этаж: холл, гостевой с/у, гостиная с камином, кухня- столовая, кабинет с камином, зимний сад, гараж на 2 м/м;
2 этаж: холл, 4 спальни, 2 гардеробные, 3 ванные комнаты;
Мансарда: 3 спальни и ванная комната.

На участке выполнено ландшафтное озеленение и расположен навес на 2 м/м.

Звоните сейчас, чтобы узнать подробную информацию и записаться на показ!",Агентство,Дома,55.789127,37.100565,,17.0,,,,номер 120149 ивановский дом 550 м² бассейн участок 30 сотка коттеджный поселок ивановский планировка цоколь бильярдная бассейн сауна ванный комната постирочный бойлерная 1 этаж холл гостевой санузел гостиная камин кухня столовый кабинет камин зимний сад гараж 2 метр м 2 этаж холл 4 спальня 2 гардеробный 3 ванный комната мансарда 3 спальня ванный комната участок выполнять ландшафтный озеленение располагать навес 2 метр м звонить узнавать подробный информация записываться показ,Минское шоссе
2285577300,10 и больше,795.0,25.0,3,индивидуальное жилищное строительство (ИЖС),,кирпич,,дизайнерский,,,,,,,,,,,150036560,"№117073 Новоглаголево

Планировка дома:
1 этаж: каминный зал, гостиная, кухня-столовая, кабинет, гостевая спальня, ванная комната, гардеробная, бассейн, сауна, душевая, помещение для персонала, постирочная, бойлерная, гараж на 2 м/м;
2 этаж: мастер-спальня с с/у и гардеробной, 2 спальни, с/у, библиотека, зимний сад;
Мансарда: домашний кинотеатр, тренажерный зал, бильярдная, с/у, гардеробная.

Звоните сейчас, чтобы узнать подробную информацию и записаться на показ!",Агентство,Дома,55.467065,37.006763,,35.0,,,,номер 117073 новоглаголево планировка дом 1 этаж каминный зал гостиная кухня столовая кабинет гостевой спальня ванный комната гардеробная бассейн сауна душевая помещение персонал постирочный бойлерная гараж 2 метр м 2 этаж мастер спальня санузел гардеробный 2 спальня санузел библиотека зимний сад мансарда домашний кинотеатр тренажерный зал бильярдная санузел гардеробный звонить узнавать подробный информация записываться показ,Киевское шоссе
2307584764,Свободная планировка,96.0,4.0,2,индивидуальное жилищное строительство (ИЖС),2022.0,газоблоки,,требует ремонта,,,,по границе участка,,,парковочное место,"асфальтированная дорога, остановка общественного транспорта, железнодорожная станция",возможна ипотека,,5490000,"На этапе строительства такой дом стоит от 9млн,но это нужно ждать как минимум год, а то и два и со временем такой дом будет стоить значительно больше.Если нужно оформлю дом в течении 2-3недель. Есть название улицы. Помогу с внутренней отделкой и доведением дома до проживания.Есть бригады.Могу сделать скидку. Продается дом в новом красивом, закрытом(шлагбаум, охрана) Коттеджном поселке,, Новые Земли "" Солнечногорского района, в 15км от МКАД по Ленинградскому шоссе Химки.   Дом под отделку площадью96кв. м, 2этажа, полностью возведён под крышу (ленточный фундамент+плита, стены из газоблока увеличенной толщины  D500×625×400 и не требуют утепления, крыша металлочерепица, утеплитель Пеноплекс,фундамент тоже утеплен и на один ряд блоков сделано выше чем по проекту и при желании можно сделать третий этаж или гардеробную,кладовку или что-то на своё усмотрение.Вокруг КП лесополоса, огромная зеленая зона и в ближайшей доступности (500м) от КП населённый пункт Лунево и вся инфраструктура школы, сады,почта, стадион, аптеки, магазины Дикси, Петерочка, автобусная остановка, АЗС.Открылась станция метро Лобня и регулярно курсируют муниципальные автобусы, а также ожидается открытие ст. Метро""Сходня"". От посёлка Лунево регулярно ходят автобусы до м.Планерная,м.Речной вокзал.Рядом несколько водоёмов и зон отдыха(озеро Круглое, озеро Долгое) .В 10-15мин езды находятся Ашан, Леруа, М-Видео,Декатлон,Outlet Village, Metro. Г.Зеленоград.Участки прямоугольной формы по 4сотки.Дом расположен так что у вас останется место для беседки, какой либо пристройки и ландшафта. Центральные коммуникации электричество, водоснабжение есть, а газ будет в декабре.Транспортная доступность 12км от МКАДа по Ленинградскому шоссе. От станции Лобня 4мин на транспорте (автобус 44) Метро Планерная автобус 865.Выезд на скоростную трассу М11. Свободная продажа. Один собственник. Оперативный показ.",Частное лицо,Дома,56.00445635048397,37.33057372105003,"магазин, аптека, детский сад, школа",16.0,есть,,,название улица помогать внутренний отделка доведение дом проживание бригада сделать скидка продаваться дом новый красивый закрытый шлагбаум охрана коттеджный поселок новый земля солнечногорский район 15 километр мкад ленинградский шоссе химки дом отделка площадь 96 м² 2 этаж полностью возводить крыша ленточный фундамент плюс плита стена газоблок увеличивать толщина D 500 625 400 требовать утепление крыша металлочерепица утеплитель пеноплекс утеплять ряд блок сделать выше проект желание сделать третий этаж гардеробная свой усмотрение кп лесополоса огромный зеленый зона близкий доступность 500 м кп населенный пункт лунево весь инфраструктура школа сад стадион аптека магазин дикси петерочек автобусный остановка азс станция метро лобня регулярно курсировать муниципальный автобус также ожидаться открытие станция метро сходня поселок лунево регулярно ходить автобус метро вокзал несколько водоем зона отдых озеро круглый озеро долгий 10 15 минута езда находиться ашан леруа м видео Village Metro город прямоугольный форма 4 сотка располагать оставаться место беседка либо пристройка ландшафт центральный коммуникация электричество водоснабжение газ декабрь доступность 12 километр мкад ленинградский шоссе станция лобня 4 минута транспорт автобус 44 метро планерный автобус 865 скоростной трасса м 11 свободный продажа собственник оперативный показ,Ленинградское шоссе
2317332866,10 и больше,900.0,25.0,3,индивидуальное жилищное строительство (ИЖС),,кирпич,,дизайнерский,,,,,,,,,,,315000000,"№110860 Полесье ПЖСК

ПЖСК Полесье. Предлагается просторный дом в классическом стиле 900 кв.м на живописном участке с парковым ландшафтным дизайном 25 соток в охраняемом поселке Полесье. Продуманная планировка, интерьеры в неоклассическом стиле, дорогая мебель, красивые элементы декора, камин, представляющий собой произведение архитектурного искусства.
На участке проведены ландшафтные работы, вымощены дорожки, установлено парковое освещение и фонтан. Отдельно расположены: гостевой дом с бассейном (2 спальни с с/у), навес на 3 м/м, парковка на 2 м/м. 
Планировка:
Цоколь: свободные помещения (под отделку).
1 этаж: тамбур, прихожая, гардеробная, гостиная с камином, кухня, с/у, постирочная
2 этаж: две детские спальни с с/у и игровой, хозяйская спальня с с/у и гардеробной, кабинет, спальня, с/у
Мансарда: 2 спальни с с/у

Звоните сейчас, чтобы узнать подробную информацию и записаться на показ!",Агентство,Дома,55.705133,37.105551,,18.0,,,,номер 110860 полесье ПЖСК ПЖСК полесье предлагаться просторный дом классический стиль 900 м² живописный участок парковый ландшафтный дизайн 25 сотка охранять поселок полесье продуманный планировка интерьер неоклассический стиль дорогой мебель красивый элемент декор камин представлять произведение архитектурный искусство участок проводить ландшафтный работа вымащивать дорожка устанавливать парковый освещение фонтан отдельно располагать гостевой дом бассейн 2 спальня санузел навес 3 метр м парковка 2 метр м планировка цоколь свободный помещение отделка 1 этаж тамбур прихожая гардеробная гостиная камин кухня санузел постирочный 2 этаж детский спальня санузел игровой хозяйский спальня санузел гардеробный кабинет спальня санузел мансарда 2 спальня санузел звонить узнавать подробный информация записываться показ,Рублёво-Успенское шоссе
2317091463,10 и больше,950.0,35.0,4 и больше,индивидуальное жилищное строительство (ИЖС),,кирпич,,дизайнерский,,,,,,,,,,,529540800,"№116910 Сосновый Бор

Дом в легком классическом стиле. Идеальное состояние, практически не жили. Лаконичная отделка в светлых тонах, дорогие материалы, мебель, техника.
Много света, высокие потолки. Просторная гостиная со вторым светом. Прекрасный зимний сад. Ванные комнаты с окнами. Функциональная и правильная планировка. Много спален, ванных комнат, гардеробные, кладовые. 
На цокольном этаже сауна с джакузи, тренажерный зал, комната для домашнего кинотеатра, бильярдная. 
Участок с ландшафтным дизайном. Гостевой дом, квартира для персонала, зона для барбекю, гараж.
Статусный поселок ""Сосновый бор"" в престижном стародачном
месте на Рублево-Успенском шоссе - Николиной горе. Круглосуточная охрана, патрулирование видеонаблюдение. Прекрасная территория с реликтовым лесом и выходом в известный дом отдыха ""Сосны"" и оздоровительный комплекс Управления Делами Президента РФ. 

Звоните сейчас, чтобы узнать подробную информацию и записаться на показ!",Агентство,Дома,55.737339,37.062261,,20.0,,,,номер 116910 сосновый бор дом легкий классический стиль идеальный состояние практически жить лаконичный отделка светлый тон дорогой материал мебель техника свет высокий потолок просторный гостиная второй свет прекрасный зимний сад ванный комната окно функциональный правильный планировка спальня ванный комната гардеробный кладовая цокольный этаж сауна джакузи тренажерный зал комната домашний кинотеатр бильярдная участок ландшафтный дизайн гостевой дом квартира персонал зона барбекю гараж статусный поселок сосновый бор престижный стародачный место рублево успенский шоссе николина гора круглосуточный охрана патрулирование видеонаблюдение прекрасный территория реликтовый лес выход известный дом отдых сосна оздоровительный комплекс управление дело президент рф звонить узнавать подробный информация записываться показ,Ильинское шоссе
2317253516,10 и больше,500.0,32.0,3,индивидуальное жилищное строительство (ИЖС),,кирпич,,дизайнерский,,,,,,,,,,,220642000,"№109110 Балтия

ОКП Балтия. Дом 500 кв.м. на участке 32 сотки в охраняемом коттеджном поселке Балтия.

Планировка дома:
1 этаж: холл, гардеробная, столовая, гостиная, кабинет, кухня, зимний сад с камином, гостевой с\у, блок с рабочей кухней, постирочная, гардеробная, гараж на 2 м/м;
2 этаж: холл, спальня с с\у, хозяйская спальня с ванной и гардеробной, спальня, спальня-студио двухэтажная, СПА (хамам, сауна, джакузи);
3 этаж: свободное пространство и вход на второй этаж предыдущей спальни.

На участке расположен также дом для персонала с 2 спальнями, кухней, гостиной и с\у. 

Звоните сейчас, чтобы узнать подробную информацию и записаться на показ!",Агентство,Дома,55.779499,37.082688,,18.0,,,,номер 109110 балтия окп балтия дом 500 м² участок 32 сотка охраняемый коттеджный поселок балтия планировка дом 1 этаж холл гардеробный столовый гостиная кабинет кухня зимний сад камин гостевой санузел блок рабочий кухня постирочный гардеробная гараж 2 метр м 2 этаж холл спальня санузел хозяйский спальня ванна гардеробный спальня спальня студио двухэтажный спа хам сауна джакузи 3 этаж свободный пространство вход второй этаж предыдущий спальня участок располагать также дом персонал 2 спальня кухня гостиная санузел звонить узнавать подробный информация записываться показ,Минское шоссе
2309963960,3,110.0,16.0,2,индивидуальное жилищное строительство (ИЖС),2014.0,экспериментальные материалы,в доме,дизайнерский,,,,,,"Wi-Fi, телевидение",парковочное место,асфальтированная дорога,,,9000000,"Продам дом и готовый бизнес . Возможно обмен, продам участок 16 сотка, дом 110м2, 48км от Москвы по Новорязанскому шоссе, так же можно проехать по м4 через Домодедово. Эко дом с дизайнерским ремонтом, оборудован спутниковым и цифровым тв, wi-fi. Участок ровный без насаждений, огорожен капитальным каменным забором с ленточным фундаментом. На участке 3 строения, насосная, коммерческая помещение 200м2 кладовая, мастерская, Дом готов к проживанию, подведены вода, свет, канализация, отопление. Газ в перспективе, универсам ""Пятерочка"".  Магнит , Территорию участка окружает лес, чистый воздух-прекрасное место для отдыха и проживания.
1 этаж-коридор, ванная комната, гостинная, кухня, кабинет. 
2 этаж-коридор, большая спальня, детская.
Участок 16
Возможен обмен на авто с доплатой.
Возможен обмен на вилла или квартира или дом или готовый бизнес Возможно обмен на Ереван . возможно обмен на Москву с квартирой
При обмене цена договоримся
Обмен только Ереван и Москва",Частное лицо,Дома,55.342953,38.231461,"магазин, аптека, детский сад, школа",42.0,есть,,,продавать дом готовый бизнес возможно обмен продавать участок 16 сотка дом 110 м² 48 километр москва новорязанский шоссе проехать м 4 домодедово эко дом дизайнерский ремонт оборудовать спутниковый цифровой тв wi fi участок ровный насаждение огораживать капитальный каменный забор ленточный фундамент участок 3 строение насосный коммерческий помещение 200 м² кладовая мастерская дом готовый проживание подводить вода свет канализация отопление газ перспектива универсам пятерочка магнит территория участок окружать лес чистый воздух прекрасный место отдых проживание 1 этаж коридор ванный комната гостиная кухня кабинет 2 этаж коридор большой спальня детский участок 16 возможный обмен авто доплата возможный обмен вилла квартира дом готовый бизнес возможно обмен ереван возможно обмен москва квартира обмен цена договариваться обмен ереван москва,Новорязанское шоссе
2354306318,5,145.2,12.0,2,садовое некоммерческое товарищество (СНТ),2005.0,пеноблоки,в доме,дизайнерский,есть,"жидкотопливный котёл, камин",скважина,,септик,телевидение,гараж,"остановка общественного транспорта, железнодорожная станция",,,9000000,"Дача на участке 12 соток в СНТ «Урожай».
Симферопольское шоссе, 38 км от МКАД.

Внешне дом выглядит аскетично, а изнутри впечатляют просторный зал с высоким потолком, шикарная лестница, изысканный камин и спальня с эркером.
Состоит из прихожей, столовой, гостиной, трех спален, туалета с душевой кабиной, летней веранды и гаража, служащим хозяйственным помещением.
На территории расположены баня под ремонт, домик с садовыми инструментами, бассейн для летних купаний и пару парников, которые нужно разобрать.
Площадь - 145, кв.м, скважина, септик. Есть отопительный котел (солярка). 
Возможно круглогодичное проживание, планируется газификация.
Участок граничит с двумя соседями по бокам. Сзади овраг и пруд другого СНТ. Перед домом - дорога нашего СНТ (тупиковая, тихая) и соседский участок напротив.
Дом оформлен, как жилой - можно прописаться.
Один собственник, вступивший в наследство 4 года назад.
Дом был построен в 2005 году архитектором для себя. В 2013 году выкуплен у матери того самого архитектора. 
На даче мы с семьей и друзьями проводили все теплые времена года. Летом с бассейном и лежаками она заменяла нам курорты. Пару раз отмечали там новые года. 
Хозяйки не стало, а мы с мужем долго не могли определиться, нужен ли нам дом для встречи старости или мы не приспособлены к загородной жизни. За последнее время убедились в последнем.
У вас есть возможность приобрести дом по цене ниже рынка, чтобы подстроить его под себя. Все нюансы учены в цене. Если бы их не было, стоимость была бы на порядок выше.
В пешей доступности продуктовый магазин и  автобусная остановка «Масловка», откуда регулярно ходят автобусы к ж/д станции «Столбовая». В получасе ходьбы - ж/д станции «Детково» и «Платформа 66 км».
Просьба к агентам и агентствам -  не тратить наше время. Показ только для реальных покупателей.
Отвечу на любые вопросы, пришлю видеообзор - пишите.",Частное лицо,Дачи,55.217171,37.511642,магазин,41.0,есть,"баня или сауна, бассейн",,дача участок 12 сотка СНТ урожай симферопольский шоссе 38 километр мкад внешне дом выглядеть аскетичный изнутри впечатлять просторный зал высокий потолок шикарный лестница изысканный камин спальня эркер состоять прихожая столовая гостиная спальня туалет душевая кабина летний веранда гараж служащий хозяйственный помещение территория располагать баня ремонт домик садовый инструмент бассейн летний купание пара парник который нужно разбирать площадь 145 квадрат скважина септик отопительный котел солярка возможно круглогодичный проживание планироваться газификация участок граничить второй сосед бок сзади овраг пруд СНТ дом дорога наш СНТ тупиковый тихий соседский участок напротив дом оформлять жилой прописываться собственник вступать наследство 4 год назад дом построить 2005 год архитектор 2013 год выкупать мать самый архитектор дача семья друг провожать весь теплый время год лето бассейн лежак заменять курорт пара отмечать новый год хозяйка становиться муж долго мочь определяться нужный дом встреча старость приспособлять загородный жизнь последний время убеждаться последний возможность приобретать дом цена низкий рынок подстраивать весь нюанс учитывать цена стоимость порядок высокий пеший доступность продуктовый магазин автобусный остановка масловка откуда регулярно ходить автобус железнодорожный станция столбовой получасы ходьба железнодорожный станция детковый платформа 66 километр просьба агент агентство тратить наш время показ реальный покупатель отвечать любой вопрос присылать видео обзор писать,Симферопольское шоссе
2343911217,5,530.0,23.0,3,индивидуальное жилищное строительство (ИЖС),,кирпич,,евро,,,,,,,,,,,140000000,"Особняк в классическом стиле Трёхэтажный особняк (третий этаж – мансардный) с эркером площадью 560 кв. м с завершённой отделкой расположен в центре КП «Риверсайд» на участке 22,3 сотки. На первом этаже оборудованы сауна, бильярдная и кабинет. В доме обустроены 4 спальни, 5 санузлов и одна мастер-спальня. Шикарная отделка из дорогостоящих материалов гармонирует с эксклюзивной мебелью, изготовленной итальянскими мастерами на заказ. Напольное покрытие – 3D-плитка, мрамор, дубовый паркет. Дерево этой же породы использовалось для сооружения внутренней лестницы, ведущей на верхние уровни. Перила декорированы резными балясинами. Дизайнеры выбрали древесину тёмных благородных оттенков, подчёркивающих строгость и аристократизм интерьера. В гостиной обустроен камин – обязательный атрибут элитных особняков. Искусственное освещение – комбинированное, состоящее из элегантных подвесных люстр и точечных светильников, встроенных в конструкции подвесных потолков. В дневное время естественный свет поступает через окна, которых в доме очень много. Несмотря на большую площадь остекления дом отлично сохраняет тепло, поскольку материалы ограждающих конструкций и заполнения проёмов подобраны с соблюдением правил энергосбережения. Дом электрифицирован, к нему подведены газ, вода и канализация. Отопление автономное от газового котла. Для приготовления горячей воды используется бойлер. Оборудование установлено в техническом помещении, отделённом от жилой территории огнестойкой перегородкой. Отдельного внимания заслуживает благоустройство придомовой территории:высажены декоративные кустарники;дорожки вымощены красной тротуарной плиткой;вдоль ухоженных тропинок смонтированы декоративные садовые светильники, а на газоне ландшафтный дизайнер разместил садовые скульптуры разнообразной тематики.Взрослые хвойные деревья, заботливо сохраненные застройщиком, окружают участок по периметру, создавая ощущение уединённости и покоя. В посёлке созданы все условия для комфортного проживания: эксплуатационники поддерживают порядок на общественной территории и своевременно вывозят мусор. При возникновении бытовой проблемы технического характера, в любой момент времени, к ним можно обратиться за помощью. На заявки домовладельцев они реагируют незамедлительно, а квалификация сотрудников службы позволяет в кратчайшие сроки решать вопросы любой сложности.

Номер лота: 5617",Агентство,Дома,55.795089,36.959727,,26.0,,,,особняк классический стиль трехэтажный особняк третий этаж мансардный эркер площадь 560 м² первый этаж оборудовать сауна бильярдная кабинет дом обустраивать 4 спальня 5 санузел мастер спальня шикарный отделка дорогостоящий материал гармонировать эксклюзивный мебель изготавливать итальянский мастер заказ напольный покрытие 3 D плитка мрамор дубовый паркет дерево порода использоваться сооружение внутренний лестница вести верхний уровень перила декорировать резной балясина дизайнер выбирать древесина темный благородный оттенок подчеркивать строгость аристократизм интерьер гостиная обустраивать камин обязательный атрибут элитный особняк искусственный освещение комбинировать состоять элегантный подвесной люстра точечный светильник встроенный конструкция подвесной потолок дневной время естественный свет поступать окно который дом очень несмотря большой площадь остекление дом отлично сохранять тепло поскольку материал ограждать конструкция заполнение проем подбирать соблюдение правило энергосбережение дом электрифицировать подводить газ вода канализация отопление автономный газовый котел приготовление горячий вода использоваться бойлер оборудование устанавливать технический помещение отделять жилой территория огнестойкий перегородка отдельный внимание заслуживать благоустройство придомовый территория высаживать декоративный кустарник дорожка вымащивать красный тротуарный плитка вдоль ухоженный тропинка смонтировать декоративный садовый светильник газон ландшафтный дизайнер размещать садовый скульптура разнообразный тематика хвойный дерево заботливо сохранять застройщик окружать участок периметр создавать ощущение уединенность покой поселок создавать весь условие комфортный проживание эксплуатационник поддерживать порядок общественный территория своевременно вывозить мусор возникновение бытовой проблема технический характер любой момент время обращаться помощь заявка домовладелец реагировать незамедлительно квалификация сотрудник служба позволять короткий срок решать вопрос любой сложность номер лот 5617,Новорижское шоссе
2364929466,6,176.0,10.0,3,индивидуальное жилищное строительство (ИЖС),,брус,,косметический,,,,,,,,,,,8800000,"ВАШЕМУ ВНИМАНИЮ ДОМ В ДЕРЕВНЕ С ГАЗОМ ! В деревне Мошницы ( в 5 км от Солнечногорска ), продается дом 176 кв.м. на  10 сотках земли. Дом из бруса - утеплен, обшит сайдингом, СО ВСЕМИ УДОБСТВАМИ !  Отапливается газовым котлом, вода заведена из своего колодца, септик переливной. 1-й этаж: Большая гостинная с камином, который всегда будет украшением зимних вечеров, кухня, с/узел, котельная и комната свободного назначения (раньше была биллиардной). 2-й этаж: четыре комнаты-спальни, с/узел с душевой кабинкой. При необходимости можно оборудовать 3-й этаж. 
Участок прямоугольный с небольшим уклончиком, с которого открывается красивый вид на лес. Добраться до городской инфраструктуры можно на автобусе и на электричке ( Клин, Солнечногорск или Москва ), до остановки автобуса или ж/д станции 15-20 минут пешком. Один собственник, легкая альтернатива.",Агентство,Дома,56.233289,36.890018,,52.0,,,,ваш внимание дом деревня газ деревня мошница 5 километр солнечногорск продаваться дом 176 м² 10 сотка земля дом брус утеплять обшивать сайдинг весь удобство отапливаться газовый котел вода заводить свой колодец септик переливный первый этаж большой гостинный камин который украшение зимний вечер кухня санузел котельная комната свободный назначение рано биллиардный второй этаж четыре комната спальня санузел душевая кабинка необходимость оборудовать третий этаж участок прямоугольный небольшой уклончик который открываться красивый вид лес добираться городской инфраструктура автобус электричка клин солнечногорск москва остановка автобус железнодорожный станция 15 20 минута пешком собственник легкий альтернатива,Пятницкое шоссе
2385624106,6,305.0,6.0,3,садовое некоммерческое товарищество (СНТ),2005.0,кирпич,в доме,косметический,,,,,,"Wi-Fi, телевидение",гараж,"асфальтированная дорога, остановка общественного транспорта, железнодорожная станция",,,16000000,"Продается теплый уютный дом под ключ 306 м кв,  29 км от Москвы, Зеленково (Снегири), Новорижское или Волоколамское шоссе, для постоянного проживания, кирпичный, толстые стены, гараж на 2 машины, камин, баня. Очень тихо,  поют птицы, зелено.  Ухоженный участок, плодоносящие деревья, много цветов, овощи, ягоды, беседка. Красивый вид вдаль с участка и из дома, несколько веранд с арками. Гостиная, кухня, 4-6 спален, библиотека, высокий цокольный этаж (3 м) с баней, гаражом, хранилищем, несколькими подсобными помещениями, теплая мансарда. Дом в отличном состоянии, прекрасно утеплен, стеклопакеты, современная новая крыша. Отопление, вода, газ, канализация, электричество. Дороги зимой чистят, плата в СНТ символическая. Приятные соседи. Рядом элитный дом отдыха и поселок Снегири, школы, детсады, церковь, бассейн,  медобслуживание, детские площадки, конная база,  20 минут до Истринского водохранилища, карьер для спортивных мотоциклов, прекрасный лес с грибами, в 200 м - река Истра (рыбалка, купание)",Частное лицо,Дома,55.836898,37.068917,"магазин, аптека, детский сад, школа",20.0,есть,баня или сауна,,продаваться теплый уютный дом ключ 306 м² 29 километр москва зеленково снегирь новорижский волоколамский шоссе постоянный проживание кирпичный толстый стена гараж 2 машина камин баня очень тихо петь птица зеленый ухоженный участок плодоносящий дерево цветок овощ ягода беседка красивый вид вдаль участок дом несколько веранда арк гостиная кухня 4 6 спальня библиотека высокий цокольный этаж 3 метр баня гараж хранилище несколько подсобный помещение теплый мансарда дом отличный состояние прекрасно утеплять стеклопакет современный новый крыша отопление вода газ канализация электричество дорога зима чистить плата СНТ символический приятный сосед рядом элитный дом отдых поселок снегирь школа детсад церковь бассейн медобслуживание детский площадка конный база 20 минута истринский водохранилище карьер спортивный мотоцикл прекрасный лес гриб 200 метр река истра рыбалка купание,Волоколамское шоссе
